GWAS	set_id	analysis_class	TF	condition	membership_rule	n_genes_HGNC	n_genes_mapped_to_entrez	size_status	included_in_MAGMA	exact_membership_group_within_class_condition	n_TFs_with_exact_membership	NGENES_MAGMA	post_MAGMA_size_status	BETA	BETA_STD	SE	P	Q_BH_within_condition_class	Q_BH_across_analysis_class	Q_BH_across_primary_signed
T2D_diamante2022	SCTF2384	unsigned_sensitivity	GABPA	palmitate	empirical_p_condition<0.01; unsigned sensitivity	171	115	primary	True	unsigned_sensitivity|palmitate|D060	1	115	primary	0.087299	0.0068878	0.10249	0.19718	0.4902113888888889	0.5720047350993377	
T2D_diamante2022	SCTF2385	unsigned_sensitivity	GATA4	palmitate	empirical_p_condition<0.01; unsigned sensitivity	151	104	primary	True	unsigned_sensitivity|palmitate|D061	1	101	primary	0.024439	0.0018077	0.11216	0.41376	0.6733003636363637	0.7053909179687501	
T2D_diamante2022	SCTF2386	unsigned_sensitivity	GATA6	palmitate	empirical_p_condition<0.01; unsigned sensitivity	97	58	primary	True	unsigned_sensitivity|palmitate|D062	1	57	primary	-0.19291	-0.010732	0.15536	0.89282	0.9098386931818182	0.9231880165289256	
T2D_diamante2022	SCTF2387	unsigned_sensitivity	GMEB1	palmitate	empirical_p_condition<0.01; unsigned sensitivity	108	87	primary	True	unsigned_sensitivity|palmitate|D063	1	86	primary	0.18693	0.012764	0.11602	0.053578	0.3825120408163265	0.453072213592233	
T2D_diamante2022	SCTF2388	unsigned_sensitivity	GMEB2	palmitate	empirical_p_condition<0.01; unsigned sensitivity	154	107	primary	True	unsigned_sensitivity|palmitate|D064	1	105	primary	0.12584	0.0094896	0.10843	0.12293	0.41498166666666664	0.5163840528634361	
T2D_diamante2022	SCTF2389	unsigned_sensitivity	HESX1	palmitate	empirical_p_condition<0.01; unsigned sensitivity	170	79	primary	True	unsigned_sensitivity|palmitate|D065	1	77	primary	0.055133	0.0035631	0.11727	0.31913	0.6142394623655915	0.6797645474613687	
T2D_diamante2022	SCTF2390	unsigned_sensitivity	HIC1	palmitate	empirical_p_condition<0.01; unsigned sensitivity	76	46	primary	True	unsigned_sensitivity|palmitate|D066	1	43	primary	-0.14042	-0.0067882	0.18304	0.7785	0.8497042682926829	0.871559768637532	
T2D_diamante2022	SCTF2391	unsigned_sensitivity	HIC2	palmitate	empirical_p_condition<0.01; unsigned sensitivity	124	87	primary	True	unsigned_sensitivity|palmitate|D067	1	80	primary	0.12351	0.0081355	0.13162	0.17404	0.48473200000000005	0.5614401481481481	
T2D_diamante2022	SCTF2392	unsigned_sensitivity	HLF	palmitate	empirical_p_condition<0.01; unsigned sensitivity	187	141	primary	True	unsigned_sensitivity|palmitate|D068	1	134	primary	-0.012805	-0.00109	0.10334	0.54931	0.7229888970588235	0.7698353772070626	
T2D_diamante2022	SCTF2393	unsigned_sensitivity	HNF1A	palmitate	empirical_p_condition<0.01; unsigned sensitivity	71	57	primary	True	unsigned_sensitivity|palmitate|D069	1	56	primary	0.015213	0.00083893	0.15183	0.46009	0.6806290082644628	0.7167396785714285	
T2D_diamante2022	SCTF2394	unsigned_sensitivity	HNF1B	palmitate	empirical_p_condition<0.01; unsigned sensitivity	124	70	primary	True	unsigned_sensitivity|palmitate|D070	1	68	primary	0.16842	0.010231	0.1315	0.10014	0.3825120408163265	0.5092380681818182	
T2D_diamante2022	SCTF2395	unsigned_sensitivity	HNF4A	palmitate	empirical_p_condition<0.01; unsigned sensitivity	65	52	primary	True	unsigned_sensitivity|palmitate|D071	1	50	primary	0.2958	0.015416	0.16096	0.033066	0.36992587499999996	0.429858	
T2D_diamante2022	SCTF2396	unsigned_sensitivity	HNF4G	palmitate	empirical_p_condition<0.01; unsigned sensitivity	102	63	primary	True	unsigned_sensitivity|palmitate|D072	1	62	primary	-0.21296	-0.012355	0.1514	0.92022	0.92022	0.9344774242424242	
T2D_diamante2022	SCTF2397	unsigned_sensitivity	ID2	palmitate	empirical_p_condition<0.01; unsigned sensitivity	151	93	primary	True	unsigned_sensitivity|palmitate|D073	1	89	primary	0.033472	0.002325	0.11125	0.38175	0.647193738317757	0.6949348282828284	
T2D_diamante2022	SCTF2398	unsigned_sensitivity	IRF2	palmitate	empirical_p_condition<0.01; unsigned sensitivity	192	130	primary	True	unsigned_sensitivity|palmitate|D074	1	127	primary	0.037278	0.0030898	0.10645	0.3631	0.6435138613861386	0.6908665502183406	
T2D_diamante2022	SCTF2399	unsigned_sensitivity	IRF3	palmitate	empirical_p_condition<0.01; unsigned sensitivity	136	114	primary	True	unsigned_sensitivity|palmitate|D075	1	111	primary	0.1865	0.014458	0.10853	0.042871	0.3825120408163265	0.4498196547619048	
T2D_diamante2022	SCTF2400	unsigned_sensitivity	IRF7	palmitate	empirical_p_condition<0.01; unsigned sensitivity	128	64	primary	True	unsigned_sensitivity|palmitate|D076	1	64	primary	0.062169	0.0036643	0.14173	0.33046	0.6289165	0.6797645474613687	
T2D_diamante2022	SCTF2401	unsigned_sensitivity	IRF9	palmitate	empirical_p_condition<0.01; unsigned sensitivity	162	95	primary	True	unsigned_sensitivity|palmitate|D077	1	88	primary	-0.11005	-0.007601	0.12028	0.81987	0.862445029239766	0.8912436907730674	
T2D_diamante2022	SCTF2402	unsigned_sensitivity	ISL1	palmitate	empirical_p_condition<0.01; unsigned sensitivity	168	88	primary	True	unsigned_sensitivity|palmitate|D078	1	75	primary	-0.021228	-0.001354	0.13257	0.56361	0.7259089285714285	0.7730776535433072	
T2D_diamante2022	SCTF2403	unsigned_sensitivity	ISX	palmitate	empirical_p_condition<0.01; unsigned sensitivity	143	92	primary	True	unsigned_sensitivity|palmitate|D079	1	89	primary	-0.020938	-0.0014543	0.12612	0.56593	0.7259089285714285	0.7744675743348983	
T2D_diamante2022	SCTF2404	unsigned_sensitivity	JDP2	palmitate	empirical_p_condition<0.01; unsigned sensitivity	184	118	primary	True	unsigned_sensitivity|palmitate|D080	1	116	primary	0.10136	0.0080316	0.10648	0.17057	0.48473200000000005	0.5606455390334573	
T2D_diamante2022	SCTF2405	unsigned_sensitivity	JUN	palmitate	empirical_p_condition<0.01; unsigned sensitivity	127	67	primary	True	unsigned_sensitivity|palmitate|D081	1	63	primary	-0.12645	-0.0073946	0.14766	0.80409	0.8581132142857142	0.8842959469696969	
T2D_diamante2022	SCTF2406	unsigned_sensitivity	JUNB	palmitate	empirical_p_condition<0.01; unsigned sensitivity	147	101	primary	True	unsigned_sensitivity|palmitate|D082	1	97	primary	0.22026	0.015969	0.10951	0.02215	0.28968592857142855	0.39910362295081964	
T2D_diamante2022	SCTF2407	unsigned_sensitivity	JUND	palmitate	empirical_p_condition<0.01; unsigned sensitivity	136	67	primary	True	unsigned_sensitivity|palmitate|D083	1	66	primary	0.014064	0.00084178	0.13923	0.45977	0.6806290082644628	0.7167396785714285	
T2D_diamante2022	SCTF2408	unsigned_sensitivity	KLF12	palmitate	empirical_p_condition<0.01; unsigned sensitivity	43	30	primary	True	unsigned_sensitivity|palmitate|D084	1	30	primary	0.23925	0.0096637	0.20696	0.12385	0.41498166666666664	0.5163840528634361	
T2D_diamante2022	SCTF2409	unsigned_sensitivity	KLF13	palmitate	empirical_p_condition<0.01; unsigned sensitivity	110	70	primary	True	unsigned_sensitivity|palmitate|D085	1	67	primary	0.084337	0.0050857	0.13828	0.27097	0.5727186363636364	0.6466160821917808	
T2D_diamante2022	SCTF2410	unsigned_sensitivity	KLF15	palmitate	empirical_p_condition<0.01; unsigned sensitivity	130	66	primary	True	unsigned_sensitivity|palmitate|D086	1	64	primary	0.12607	0.0074306	0.14725	0.19597	0.4902113888888889	0.5720047350993377	
T2D_diamante2022	SCTF2411	unsigned_sensitivity	KLF16	palmitate	empirical_p_condition<0.01; unsigned sensitivity	124	77	primary	True	unsigned_sensitivity|palmitate|D087	1	74	primary	0.013455	0.00085254	0.13337	0.45982	0.6806290082644628	0.7167396785714285	
T2D_diamante2022	SCTF2412	unsigned_sensitivity	KLF3	palmitate	empirical_p_condition<0.01; unsigned sensitivity	88	71	primary	True	unsigned_sensitivity|palmitate|D088	1	69	primary	0.16067	0.0098318	0.12652	0.10206	0.3825120408163265	0.5092380681818182	
T2D_diamante2022	SCTF2413	unsigned_sensitivity	KLF5	palmitate	empirical_p_condition<0.01; unsigned sensitivity	141	80	primary	True	unsigned_sensitivity|palmitate|D089	1	77	primary	0.032722	0.0021147	0.1224	0.3946	0.6485711926605504	0.6949348282828284	
T2D_diamante2022	SCTF2414	unsigned_sensitivity	KLF6	palmitate	empirical_p_condition<0.01; unsigned sensitivity	183	128	primary	True	unsigned_sensitivity|palmitate|D090	1	120	primary	0.14298	0.011522	0.10341	0.083382	0.3825120408163265	0.5029581676646707	
T2D_diamante2022	SCTF2415	unsigned_sensitivity	LHX4	palmitate	empirical_p_condition<0.01; unsigned sensitivity	172	85	primary	True	unsigned_sensitivity|palmitate|D091	1	81	primary	0.00099276	6.5798e-05	0.12725	0.49689	0.6942308461538462	0.7341748900169205	
T2D_diamante2022	SCTF2416	unsigned_sensitivity	LMX1A	palmitate	empirical_p_condition<0.01; unsigned sensitivity	174	130	primary	True	unsigned_sensitivity|palmitate|D001	2	128	primary	-0.037466	-0.0031175	0.10678	0.63715	0.7603323333333333	0.8054537735849056	
T2D_diamante2022	SCTF2417	unsigned_sensitivity	LMX1B	palmitate	empirical_p_condition<0.01; unsigned sensitivity	153	91	primary	True	unsigned_sensitivity|palmitate|D092	1	89	primary	0.070414	0.0048909	0.12178	0.28156	0.5727186363636364	0.6487803947368422	
T2D_diamante2022	SCTF2418	unsigned_sensitivity	MAF	palmitate	empirical_p_condition<0.01; unsigned sensitivity	187	139	primary	True	unsigned_sensitivity|palmitate|D093	1	135	primary	-0.12513	-0.010691	0.099995	0.89459	0.9098386931818182	0.9231880165289256	
T2D_diamante2022	SCTF2419	unsigned_sensitivity	MAFB	palmitate	empirical_p_condition<0.01; unsigned sensitivity	154	81	primary	True	unsigned_sensitivity|palmitate|D094	1	78	primary	-0.0083243	-0.00054145	0.13965	0.52377	0.7025215671641791	0.7528113366336634	
T2D_diamante2022	SCTF2420	unsigned_sensitivity	MAFF	palmitate	empirical_p_condition<0.01; unsigned sensitivity	180	146	primary	True	unsigned_sensitivity|palmitate|D008	2	141	primary	0.23208	0.020261	0.094293	0.0069275	0.2055516666666667	0.33521402777777776	
T2D_diamante2022	SCTF2421	unsigned_sensitivity	MAFG	palmitate	empirical_p_condition<0.01; unsigned sensitivity	87	54	primary	True	unsigned_sensitivity|palmitate|D095	1	54	primary	-0.13825	-0.007487	0.16057	0.80538	0.8581132142857142	0.8845977049180328	
T2D_diamante2022	SCTF2422	unsigned_sensitivity	MAFK	palmitate	empirical_p_condition<0.01; unsigned sensitivity	189	121	primary	True	unsigned_sensitivity|palmitate|D096	1	120	primary	0.059848	0.0048229	0.10794	0.28964	0.5825343820224719	0.6596176240208876	
T2D_diamante2022	SCTF2423	unsigned_sensitivity	MAX	palmitate	empirical_p_condition<0.01; unsigned sensitivity	177	129	primary	True	unsigned_sensitivity|palmitate|D097	1	125	primary	-0.00035987	-2.9594e-05	0.10901	0.50132	0.6942308461538462	0.7375839864864865	
T2D_diamante2022	SCTF2424	unsigned_sensitivity	MAZ	palmitate	empirical_p_condition<0.01; unsigned sensitivity	50	38	primary	True	unsigned_sensitivity|palmitate|D098	1	37	primary	0.24801	0.011123	0.18196	0.086455	0.3825120408163265	0.5029581676646707	
T2D_diamante2022	SCTF2425	unsigned_sensitivity	MBD2	palmitate	empirical_p_condition<0.01; unsigned sensitivity	171	106	primary	True	unsigned_sensitivity|palmitate|D099	1	105	primary	-0.065177	-0.0049151	0.12289	0.70207	0.7922584472049689	0.8299899334221039	
T2D_diamante2022	SCTF2426	unsigned_sensitivity	MITF	palmitate	empirical_p_condition<0.01; unsigned sensitivity	84	40	primary	True	unsigned_sensitivity|palmitate|D100	1	38	primary	0.28532	0.012968	0.18439	0.060898	0.3825120408163265	0.47751007200000006	
T2D_diamante2022	SCTF2427	unsigned_sensitivity	MLX	palmitate	empirical_p_condition<0.01; unsigned sensitivity	142	81	primary	True	unsigned_sensitivity|palmitate|D101	1	80	primary	0.12854	0.0084672	0.13258	0.16613	0.48473200000000005	0.556338735632184	
T2D_diamante2022	SCTF2428	unsigned_sensitivity	MLXIP	palmitate	empirical_p_condition<0.01; unsigned sensitivity	142	117	primary	True	unsigned_sensitivity|palmitate|D102	1	110	primary	0.12533	0.0096723	0.10103	0.1074	0.384492	0.5138426630434783	
T2D_diamante2022	SCTF2429	unsigned_sensitivity	MLXIPL	palmitate	empirical_p_condition<0.01; unsigned sensitivity	128	111	primary	True	unsigned_sensitivity|palmitate|D103	1	107	primary	0.080288	0.0061117	0.10399	0.22003	0.5251382666666667	0.6036317717717719	
T2D_diamante2022	SCTF2430	unsigned_sensitivity	MNT	palmitate	empirical_p_condition<0.01; unsigned sensitivity	163	123	primary	True	unsigned_sensitivity|palmitate|D104	1	118	primary	0.096771	0.0077334	0.11002	0.18956	0.48473200000000005	0.5649906484641638	
T2D_diamante2022	SCTF2431	unsigned_sensitivity	MNX1	palmitate	empirical_p_condition<0.01; unsigned sensitivity	162	104	primary	True	unsigned_sensitivity|palmitate|D105	1	100	primary	0.086079	0.0063358	0.11679	0.23056	0.5291056410256411	0.6036317717717719	
T2D_diamante2022	SCTF2432	unsigned_sensitivity	NEUROD1	palmitate	empirical_p_condition<0.01; unsigned sensitivity	131	95	primary	True	unsigned_sensitivity|palmitate|D106	1	93	primary	0.17313	0.012291	0.11444	0.065169	0.3825120408163265	0.47751007200000006	
T2D_diamante2022	SCTF2433	unsigned_sensitivity	NFE2L2	palmitate	empirical_p_condition<0.01; unsigned sensitivity	169	82	primary	True	unsigned_sensitivity|palmitate|D107	1	81	primary	-0.0058868	-0.00039016	0.12743	0.51842	0.7025215671641791	0.7488288888888889	
T2D_diamante2022	SCTF2434	unsigned_sensitivity	NFIL3	palmitate	empirical_p_condition<0.01; unsigned sensitivity	163	100	primary	True	unsigned_sensitivity|palmitate|D108	1	96	primary	0.01086	0.00078327	0.1224	0.46465	0.6817405737704918	0.7175711879432624	
T2D_diamante2022	SCTF2435	unsigned_sensitivity	NFYA	palmitate	empirical_p_condition<0.01; unsigned sensitivity	94	65	primary	True	unsigned_sensitivity|palmitate|D109	1	64	primary	0.094735	0.0055838	0.13425	0.24021	0.537469875	0.6099793294460641	
T2D_diamante2022	SCTF2436	unsigned_sensitivity	NFYB	palmitate	empirical_p_condition<0.01; unsigned sensitivity	119	63	primary	True	unsigned_sensitivity|palmitate|D110	1	59	primary	0.024055	0.0013615	0.14839	0.43561	0.6806290082644628	0.7128172659176031	
T2D_diamante2022	SCTF2437	unsigned_sensitivity	NFYC	palmitate	empirical_p_condition<0.01; unsigned sensitivity	175	106	primary	True	unsigned_sensitivity|palmitate|D111	1	101	primary	-0.020008	-0.0014799	0.10665	0.5744	0.7292028368794327	0.7792872274143303	
T2D_diamante2022	SCTF2438	unsigned_sensitivity	NKX6-1	palmitate	empirical_p_condition<0.01; unsigned sensitivity	102	57	primary	True	unsigned_sensitivity|palmitate|D112	1	55	primary	0.23125	0.012638	0.13891	0.047991	0.3825120408163265	0.4507083431372549	
T2D_diamante2022	SCTF2439	unsigned_sensitivity	NPAS2	palmitate	empirical_p_condition<0.01; unsigned sensitivity	124	82	primary	True	unsigned_sensitivity|palmitate|D113	1	78	primary	-0.08034	-0.0052257	0.12794	0.73498	0.8121075308641975	0.8467825132275132	
T2D_diamante2022	SCTF2440	unsigned_sensitivity	NR1H3	palmitate	empirical_p_condition<0.01; unsigned sensitivity	142	104	primary	True	unsigned_sensitivity|palmitate|D114	1	103	primary	0.0010522	7.8589e-05	0.11602	0.49638	0.6942308461538462	0.7341748900169205	
T2D_diamante2022	SCTF2441	unsigned_sensitivity	NR1H4	palmitate	empirical_p_condition<0.01; unsigned sensitivity	148	99	primary	True	unsigned_sensitivity|palmitate|D115	1	99	primary	0.066885	0.0048984	0.11395	0.27862	0.5727186363636364	0.6487803947368422	
T2D_diamante2022	SCTF2442	unsigned_sensitivity	NR2C2	palmitate	empirical_p_condition<0.01; unsigned sensitivity	109	80	primary	True	unsigned_sensitivity|palmitate|D116	1	78	primary	-0.02013	-0.0013093	0.12931	0.56185	0.7259089285714285	0.7730776535433072	
T2D_diamante2022	SCTF2443	unsigned_sensitivity	NR2F1	palmitate	empirical_p_condition<0.01; unsigned sensitivity	152	84	primary	True	unsigned_sensitivity|palmitate|D117	1	80	primary	0.038087	0.0025088	0.12536	0.38063	0.647193738317757	0.6949348282828284	
T2D_diamante2022	SCTF2444	unsigned_sensitivity	NR2F6	palmitate	empirical_p_condition<0.01; unsigned sensitivity	172	141	primary	True	unsigned_sensitivity|palmitate|D009	2	139	primary	0.088906	0.0077068	0.093739	0.17146	0.48473200000000005	0.5606455390334573	
T2D_diamante2022	SCTF2445	unsigned_sensitivity	NR3C1	palmitate	empirical_p_condition<0.01; unsigned sensitivity	99	68	primary	True	unsigned_sensitivity|palmitate|D118	1	64	primary	0.32436	0.019118	0.14016	0.010335	0.2055516666666667	0.3462225	
T2D_diamante2022	SCTF2446	unsigned_sensitivity	NR3C2	palmitate	empirical_p_condition<0.01; unsigned sensitivity	132	75	primary	True	unsigned_sensitivity|palmitate|D119	1	73	primary	0.28014	0.01763	0.12786	0.014236	0.22263125000000003	0.39910362295081964	
T2D_diamante2022	SCTF2447	unsigned_sensitivity	NRF1	palmitate	empirical_p_condition<0.01; unsigned sensitivity	169	114	primary	True	unsigned_sensitivity|palmitate|D120	1	109	primary	0.14156	0.010875	0.10781	0.094587	0.3825120408163265	0.5029581676646707	
T2D_diamante2022	SCTF2448	unsigned_sensitivity	NRL	palmitate	empirical_p_condition<0.01; unsigned sensitivity	122	64	primary	True	unsigned_sensitivity|palmitate|D121	1	62	primary	0.10527	0.0061072	0.15618	0.25016	0.5528227160493827	0.6225410285714286	
T2D_diamante2022	SCTF2449	unsigned_sensitivity	PATZ1	palmitate	empirical_p_condition<0.01; unsigned sensitivity	118	68	primary	True	unsigned_sensitivity|palmitate|D122	1	66	primary	0.16858	0.01009	0.14007	0.11438	0.4014513725490196	0.5163840528634361	
T2D_diamante2022	SCTF2450	unsigned_sensitivity	PAX4	palmitate	empirical_p_condition<0.01; unsigned sensitivity	183	122	primary	True	unsigned_sensitivity|palmitate|D123	1	116	primary	0.13792	0.010929	0.10274	0.089748	0.3825120408163265	0.5029581676646707	
T2D_diamante2022	SCTF2451	unsigned_sensitivity	PAX5	palmitate	empirical_p_condition<0.01; unsigned sensitivity	117	65	primary	True	unsigned_sensitivity|palmitate|D124	1	64	primary	-0.045361	-0.0026737	0.14046	0.62663	0.7603323333333333	0.8038470544919	
T2D_diamante2022	SCTF2452	unsigned_sensitivity	PAX6	palmitate	empirical_p_condition<0.01; unsigned sensitivity	139	75	primary	True	unsigned_sensitivity|palmitate|D125	1	73	primary	0.20816	0.0131	0.12711	0.050761	0.3825120408163265	0.4507083431372549	
T2D_diamante2022	SCTF2453	unsigned_sensitivity	PBX3	palmitate	empirical_p_condition<0.01; unsigned sensitivity	56	44	primary	True	unsigned_sensitivity|palmitate|D126	1	44	primary	0.13638	0.0066688	0.17516	0.21812	0.5251382666666667	0.6036317717717719	
T2D_diamante2022	SCTF2454	unsigned_sensitivity	PDX1	palmitate	empirical_p_condition<0.01; unsigned sensitivity	46	31	primary	True	unsigned_sensitivity|palmitate|D127	1	30	primary	0.10662	0.0043067	0.20169	0.29852	0.5929227472527472	0.6684085347043702	
T2D_diamante2022	SCTF2455	unsigned_sensitivity	POU2F1	palmitate	empirical_p_condition<0.01; unsigned sensitivity	40	19	exploratory	True	unsigned_sensitivity|palmitate|D002	2	19	exploratory	0.078136	0.0025124	0.2681	0.38536	0.647193738317757	0.6949348282828284	
T2D_diamante2022	SCTF2456	unsigned_sensitivity	POU2F2	palmitate	empirical_p_condition<0.01; unsigned sensitivity	172	141	primary	True	unsigned_sensitivity|palmitate|D009	2	139	primary	0.088906	0.0077068	0.093739	0.17146	0.48473200000000005	0.5606455390334573	
T2D_diamante2022	SCTF2457	unsigned_sensitivity	POU3F1	palmitate	empirical_p_condition<0.01; unsigned sensitivity	163	78	primary	True	unsigned_sensitivity|palmitate|D128	1	77	primary	0.0050283	0.00032497	0.13006	0.48458	0.6942308461538462	0.7322857413793104	
T2D_diamante2022	SCTF2458	unsigned_sensitivity	POU6F1	palmitate	empirical_p_condition<0.01; unsigned sensitivity	154	112	primary	True	unsigned_sensitivity|palmitate|D010	2	108	primary	-0.065412	-0.0050024	0.11667	0.71248	0.7922584472049689	0.8299899334221039	
T2D_diamante2022	SCTF2459	unsigned_sensitivity	POU6F2	palmitate	empirical_p_condition<0.01; unsigned sensitivity	187	131	primary	True	unsigned_sensitivity|palmitate|D129	1	128	primary	0.01191	0.00099101	0.099571	0.4524	0.6806290082644628	0.7167396785714285	
T2D_diamante2022	SCTF2460	unsigned_sensitivity	PRDM1	palmitate	empirical_p_condition<0.01; unsigned sensitivity	123	91	primary	True	unsigned_sensitivity|palmitate|D006	2	85	primary	0.16701	0.011338	0.12378	0.088639	0.3825120408163265	0.5029581676646707	
T2D_diamante2022	SCTF2461	unsigned_sensitivity	PRDM6	palmitate	empirical_p_condition<0.01; unsigned sensitivity	101	68	primary	True	unsigned_sensitivity|palmitate|D130	1	68	primary	0.12816	0.0077856	0.13926	0.17871	0.48473200000000005	0.5634964157706093	
T2D_diamante2022	SCTF2462	unsigned_sensitivity	RARA	palmitate	empirical_p_condition<0.01; unsigned sensitivity	126	76	primary	True	unsigned_sensitivity|palmitate|D131	1	75	primary	0.17855	0.011389	0.1309	0.086289	0.3825120408163265	0.5029581676646707	
T2D_diamante2022	SCTF2463	unsigned_sensitivity	RARB	palmitate	empirical_p_condition<0.01; unsigned sensitivity	118	69	primary	True	unsigned_sensitivity|palmitate|D132	1	66	primary	0.0026809	0.00016046	0.13507	0.49208	0.6942308461538462	0.7334799318568994	
T2D_diamante2022	SCTF2464	unsigned_sensitivity	REST	palmitate	empirical_p_condition<0.01; unsigned sensitivity	178	136	primary	True	unsigned_sensitivity|palmitate|D133	1	131	primary	0.012363	0.0010406	0.093493	0.4474	0.6806290082644628	0.7167396785714285	
T2D_diamante2022	SCTF2465	unsigned_sensitivity	RFX1	palmitate	empirical_p_condition<0.01; unsigned sensitivity	147	121	primary	True	unsigned_sensitivity|palmitate|D134	1	117	primary	0.29695	0.02363	0.10782	0.0029464	0.17580186666666667	0.2333013090909091	
T2D_diamante2022	SCTF2466	unsigned_sensitivity	RFX2	palmitate	empirical_p_condition<0.01; unsigned sensitivity	113	79	primary	True	unsigned_sensitivity|palmitate|D135	1	78	primary	-0.032624	-0.002122	0.13392	0.59623	0.7411470138888889	0.7892345440729484	
T2D_diamante2022	SCTF2467	unsigned_sensitivity	RFX3	palmitate	empirical_p_condition<0.01; unsigned sensitivity	69	54	primary	True	unsigned_sensitivity|palmitate|D136	1	53	primary	0.21829	0.011712	0.16491	0.092815	0.3825120408163265	0.5029581676646707	
T2D_diamante2022	SCTF2468	unsigned_sensitivity	RFX4	palmitate	empirical_p_condition<0.01; unsigned sensitivity	180	122	primary	True	unsigned_sensitivity|palmitate|D137	1	118	primary	-0.0070035	-0.00055968	0.10777	0.52591	0.7025215671641791	0.7531218062397373	
